SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
471.0,412.0,495.0,288.0,642.0,595.0,385.0,477.0
3573.0,3809.0,4337.0,2778.0,3748.0,5859.0,2873.0,4136.0
1880.0,1797.0,2148.0,1412.0,2013.0,3055.0,1728.0,1871.0
893.0,896.0,940.0,479.0,969.0,1098.0,825.0,804.0
1812.0,1885.0,2528.0,1568.0,2829.0,3871.0,1971.0,2130.0
2028.0,1886.0,2185.0,1256.0,2296.0,2911.0,1602.0,1870.0
2.0,5.0,3.0,2.0,21.0,28.0,2.0,0.0
532.0,529.0,771.0,483.0,894.0,998.0,627.0,548.0
404.0,400.0,456.0,262.0,527.0,602.0,341.0,336.0
1657.0,1867.0,1643.0,1055.0,1648.0,2555.0,1264.0,1600.0
9.0,5.0,10.0,4.0,26.0,7.0,17.0,8.0
396.0,408.0,360.0,255.0,402.0,547.0,354.0,428.0
376.0,409.0,571.0,361.0,524.0,714.0,426.0,446.0
1604.0,1199.0,1922.0,1007.0,1849.0,2255.0,1333.0,1464.0
846.0,616.0,876.0,628.0,685.0,953.0,745.0,784.0
88.0,93.0,82.0,39.0,56.0,62.0,84.0,61.0
1818.0,1450.0,1722.0,935.0,1959.0,2436.0,1315.0,1370.0
25.0,18.0,41.0,17.0,5.0,5.0,26.0,31.0
6.0,5.0,13.0,6.0,9.0,14.0,7.0,4.0
384.0,305.0,357.0,206.0,373.0,447.0,308.0,326.0
609.0,456.0,538.0,423.0,454.0,626.0,462.0,581.0
7.0,8.0,11.0,5.0,2.0,6.0,2.0,2.0
3459.0,2195.0,2932.0,1248.0,4262.0,1914.0,2844.0,2141.0
37.0,81.0,56.0,58.0,14.0,19.0,44.0,73.0
2310.0,1837.0,2108.0,1800.0,3091.0,5744.0,1834.0,3028.0
427.0,300.0,607.0,259.0,459.0,487.0,437.0,329.0
109.0,119.0,174.0,79.0,141.0,197.0,131.0,120.0
427.0,219.0,415.0,84.0,297.0,193.0,487.0,230.0
2350.0,1159.0,3555.0,727.0,1006.0,654.0,2511.0,1355.0
1916.0,1593.0,2204.0,1079.0,2624.0,2777.0,1603.0,1555.0
3.0,4.0,3.0,5.0,2.0,6.0,2.0,3.0
2.0,6.0,7.0,2.0,9.0,13.0,3.0,3.0
1469.0,1796.0,2055.0,1842.0,1834.0,3414.0,1788.0,3041.0
2488.0,2361.0,3037.0,1816.0,3006.0,3962.0,2410.0,2363.0
332.0,278.0,352.0,139.0,384.0,380.0,247.0,221.0
34.0,14.0,54.0,11.0,5.0,10.0,20.0,24.0
472.0,486.0,672.0,320.0,616.0,758.0,438.0,375.0
97.0,40.0,58.0,24.0,74.0,68.0,29.0,66.0
517.0,461.0,629.0,490.0,641.0,1849.0,311.0,435.0
9957.0,12316.0,21113.0,15851.0,17473.0,34614.0,11182.0,15601.0
2011.0,1636.0,2510.0,1359.0,2328.0,2864.0,1776.0,1817.0
8.0,70.0,5.0,96.0,10.0,73.0,2.0,127.0
607.0,676.0,846.0,563.0,693.0,1083.0,625.0,711.0
2328.0,1781.0,2923.0,1542.0,2350.0,3008.0,2171.0,2227.0
1785.0,19253.0,2285.0,22245.0,1803.0,19191.0,1932.0,35584.0
2228.0,2052.0,2556.0,1755.0,2666.0,3398.0,2020.0,2396.0
75.0,33.0,91.0,33.0,98.0,67.0,37.0,71.0
1089.0,1189.0,1078.0,695.0,1385.0,1921.0,808.0,933.0
913.0,913.0,1111.0,782.0,1243.0,1683.0,815.0,1009.0
850.0,799.0,916.0,549.0,838.0,1022.0,619.0,749.0
1751.0,1883.0,1847.0,1303.0,1865.0,2924.0,1479.0,1657.0
1498.0,1012.0,1910.0,578.0,1496.0,1290.0,1477.0,1020.0
283.0,276.0,265.0,194.0,272.0,325.0,187.0,223.0
358.0,314.0,520.0,317.0,376.0,644.0,385.0,527.0
413.0,308.0,424.0,221.0,451.0,538.0,351.0,306.0
35.0,53.0,46.0,26.0,35.0,30.0,34.0,49.0
624.0,553.0,688.0,403.0,769.0,861.0,472.0,556.0
370.0,210.0,447.0,144.0,347.0,312.0,333.0,245.0
2044.0,1957.0,2545.0,1673.0,2434.0,3204.0,2250.0,2243.0
14.0,7.0,14.0,12.0,21.0,13.0,12.0,11.0
3513.0,4128.0,4141.0,3191.0,3833.0,5458.0,3651.0,4833.0
92.0,79.0,97.0,51.0,113.0,139.0,67.0,67.0
1668.0,1592.0,1375.0,886.0,1456.0,1783.0,1042.0,1107.0
27.0,109.0,102.0,82.0,283.0,913.0,22.0,39.0
8.0,3.0,16.0,4.0,15.0,15.0,17.0,15.0
285.0,340.0,346.0,249.0,418.0,609.0,252.0,275.0
419.0,316.0,474.0,220.0,404.0,385.0,299.0,250.0
340.0,461.0,433.0,389.0,446.0,776.0,399.0,627.0
264.0,209.0,293.0,197.0,302.0,312.0,229.0,186.0
25.0,12.0,46.0,9.0,19.0,15.0,28.0,21.0
432.0,375.0,501.0,242.0,459.0,496.0,403.0,374.0
2383.0,2551.0,2771.0,2044.0,2885.0,3978.0,1925.0,2411.0
6.0,8.0,12.0,2.0,9.0,1.0,3.0,3.0
1298.0,896.0,1083.0,603.0,1058.0,1291.0,815.0,1042.0
5.0,1.0,5.0,0.0,2.0,5.0,1.0,0.0
476.0,434.0,539.0,338.0,783.0,687.0,386.0,456.0
219.0,230.0,292.0,139.0,284.0,354.0,243.0,187.0
1270.0,1166.0,1512.0,1017.0,1570.0,2084.0,1054.0,1216.0
2235.0,2463.0,2513.0,2178.0,2787.0,3650.0,1991.0,2964.0
190.0,232.0,224.0,216.0,145.0,184.0,124.0,196.0
1524.0,1004.0,1321.0,693.0,1810.0,2189.0,1351.0,1238.0
1876.0,1512.0,1986.0,1036.0,2155.0,2440.0,1972.0,1850.0
63.0,87.0,55.0,43.0,148.0,236.0,127.0,195.0
3252.0,4599.0,5048.0,5190.0,4502.0,11968.0,3523.0,6182.0
111.0,85.0,97.0,58.0,188.0,129.0,81.0,89.0
17.0,11.0,4.0,36.0,3.0,5.0,17.0,17.0
656.0,610.0,803.0,448.0,766.0,874.0,683.0,731.0
1215.0,890.0,1340.0,748.0,1379.0,1754.0,1118.0,1028.0
232.0,228.0,246.0,198.0,256.0,395.0,243.0,291.0
23.0,15.0,23.0,14.0,29.0,23.0,26.0,17.0
148.0,149.0,177.0,114.0,138.0,169.0,222.0,197.0
17.0,10.0,32.0,21.0,17.0,29.0,20.0,45.0
1468.0,1494.0,1579.0,866.0,1532.0,2039.0,1372.0,1708.0
679.0,583.0,650.0,465.0,599.0,739.0,601.0,677.0
1397.0,1398.0,1725.0,1018.0,1922.0,2409.0,1706.0,1822.0
378.0,409.0,559.0,318.0,556.0,766.0,389.0,449.0
1084.0,1318.0,1559.0,1249.0,1321.0,2000.0,1139.0,1820.0
184.0,197.0,230.0,116.0,226.0,332.0,186.0,152.0
9.0,6.0,13.0,2.0,13.0,4.0,14.0,13.0
5186.0,2001.0,12267.0,2504.0,6762.0,2947.0,5377.0,2580.0
9.0,2.0,10.0,2.0,9.0,9.0,2.0,3.0
830.0,490.0,734.0,372.0,819.0,739.0,656.0,463.0
272.0,192.0,284.0,148.0,220.0,208.0,158.0,157.0
1398.0,1815.0,1622.0,998.0,3145.0,4757.0,2604.0,2939.0
698.0,522.0,773.0,425.0,771.0,1054.0,860.0,758.0
3402.0,2859.0,4730.0,2276.0,5028.0,5242.0,3273.0,2922.0
287.0,226.0,297.0,115.0,223.0,297.0,214.0,242.0
3194.0,1742.0,4002.0,1268.0,4194.0,4654.0,2420.0,1916.0
409.0,354.0,469.0,286.0,481.0,519.0,358.0,360.0
276.0,235.0,251.0,136.0,269.0,277.0,204.0,190.0
6.0,4.0,6.0,1.0,3.0,3.0,4.0,4.0
380.0,464.0,443.0,373.0,546.0,767.0,354.0,409.0
599.0,497.0,535.0,363.0,483.0,799.0,355.0,541.0
833.0,856.0,987.0,852.0,877.0,1447.0,963.0,1367.0
371.0,335.0,263.0,161.0,355.0,346.0,201.0,242.0
90.0,188.0,235.0,266.0,115.0,185.0,99.0,309.0
1294.0,1260.0,1290.0,936.0,1068.0,1492.0,1079.0,1278.0
67.0,49.0,89.0,39.0,58.0,85.0,44.0,54.0
2877.0,5970.0,2734.0,2927.0,3850.0,7335.0,3248.0,6505.0
5.0,2.0,10.0,2.0,9.0,11.0,4.0,0.0
955.0,887.0,1028.0,557.0,1061.0,1074.0,907.0,1132.0
2095.0,1922.0,2350.0,1466.0,2459.0,2776.0,1908.0,2423.0
1087.0,1396.0,1345.0,1264.0,1341.0,2296.0,1116.0,1492.0
1.0,8.0,4.0,9.0,4.0,24.0,2.0,5.0
456.0,561.0,637.0,297.0,461.0,531.0,373.0,478.0
264.0,233.0,264.0,164.0,276.0,318.0,200.0,207.0
0.0,0.0,9.0,5.0,0.0,3.0,0.0,4.0
26.0,36.0,23.0,22.0,28.0,26.0,31.0,21.0
728.0,1119.0,1083.0,818.0,865.0,1482.0,922.0,1154.0
6041.0,5309.0,9832.0,6769.0,6411.0,11161.0,6388.0,6951.0
645.0,689.0,662.0,349.0,763.0,956.0,604.0,614.0
10.0,13.0,38.0,29.0,15.0,29.0,22.0,30.0
662.0,500.0,570.0,282.0,537.0,597.0,603.0,531.0
3030.0,2449.0,3285.0,1877.0,3734.0,4186.0,2873.0,2715.0
15.0,6.0,8.0,3.0,8.0,9.0,8.0,4.0
9.0,14.0,8.0,3.0,3.0,2.0,5.0,2.0
88.0,69.0,117.0,57.0,114.0,128.0,97.0,60.0
1974.0,1968.0,2152.0,1390.0,2017.0,2509.0,1779.0,1993.0
201.0,137.0,198.0,138.0,178.0,149.0,180.0,214.0
123.0,116.0,134.0,82.0,146.0,174.0,107.0,130.0
709.0,582.0,891.0,453.0,910.0,933.0,642.0,639.0
60.0,49.0,68.0,60.0,48.0,56.0,31.0,51.0
52.0,38.0,74.0,39.0,66.0,44.0,59.0,40.0
326.0,320.0,379.0,277.0,359.0,612.0,279.0,381.0
529.0,476.0,514.0,270.0,542.0,523.0,433.0,385.0
28.0,18.0,1.0,0.0,0.0,7.0,2.0,0.0
807.0,955.0,969.0,645.0,972.0,1361.0,802.0,874.0
368.0,384.0,283.0,234.0,312.0,469.0,313.0,363.0
3.0,3.0,5.0,3.0,1.0,12.0,2.0,4.0
7415.0,6746.0,9231.0,5256.0,6840.0,21011.0,5269.0,6062.0
2253.0,1493.0,2979.0,1677.0,2711.0,3592.0,2465.0,2051.0
1510.0,1438.0,1403.0,741.0,1465.0,1438.0,943.0,947.0
581.0,381.0,147.0,61.0,267.0,176.0,136.0,85.0
632.0,596.0,610.0,464.0,636.0,780.0,477.0,591.0
3328.0,2685.0,3975.0,2343.0,3595.0,4278.0,2781.0,3156.0
2862.0,2751.0,3690.0,1463.0,3639.0,3129.0,3051.0,2897.0
399.0,458.0,410.0,361.0,372.0,588.0,324.0,545.0
297.0,141.0,282.0,115.0,467.0,250.0,205.0,163.0
1684.0,1505.0,1962.0,1115.0,1831.0,2334.0,1370.0,1485.0
1612.0,1261.0,1894.0,926.0,1793.0,1783.0,1452.0,1319.0
2.0,7.0,7.0,1.0,5.0,6.0,2.0,2.0
1569.0,1234.0,1677.0,912.0,1695.0,1604.0,1377.0,1155.0
15013.0,8585.0,19104.0,11274.0,22733.0,23877.0,18644.0,12890.0
2.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0
160.0,68.0,234.0,42.0,306.0,346.0,191.0,170.0
2.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0
563.0,440.0,592.0,281.0,772.0,633.0,574.0,490.0
197.0,182.0,319.0,156.0,336.0,363.0,214.0,183.0
202.0,203.0,235.0,166.0,190.0,240.0,193.0,187.0
3666.0,2342.0,4131.0,1553.0,4473.0,4370.0,2879.0,2517.0
2776.0,2828.0,4151.0,2966.0,2938.0,5778.0,3224.0,3797.0
96.0,64.0,154.0,99.0,96.0,68.0,76.0,177.0
564.0,650.0,1066.0,593.0,1397.0,1602.0,915.0,1008.0
200.0,259.0,247.0,288.0,498.0,532.0,379.0,536.0
32.0,11.0,23.0,5.0,36.0,29.0,17.0,11.0
55.0,49.0,69.0,32.0,55.0,69.0,44.0,33.0
108.0,52.0,159.0,42.0,215.0,114.0,153.0,87.0
14.0,21.0,15.0,4.0,12.0,7.0,14.0,8.0
371.0,286.0,411.0,212.0,507.0,432.0,361.0,315.0
298.0,262.0,317.0,185.0,360.0,381.0,263.0,259.0
3596.0,2487.0,3562.0,1716.0,3455.0,3394.0,3330.0,2527.0
326.0,241.0,336.0,187.0,400.0,398.0,320.0,266.0
491.0,219.0,419.0,191.0,144.0,106.0,599.0,336.0
54.0,70.0,195.0,134.0,92.0,215.0,53.0,122.0
309.0,499.0,316.0,186.0,343.0,359.0,111.0,421.0
16.0,11.0,9.0,2.0,42.0,11.0,24.0,6.0
564.0,500.0,740.0,356.0,783.0,869.0,470.0,585.0
82.0,46.0,124.0,21.0,79.0,54.0,75.0,33.0
2705.0,2089.0,2607.0,1300.0,3139.0,3485.0,2026.0,1875.0
125.0,217.0,234.0,137.0,208.0,259.0,211.0,179.0
515.0,509.0,646.0,544.0,519.0,931.0,460.0,750.0
22.0,73.0,79.0,337.0,46.0,269.0,45.0,406.0
1247.0,1272.0,1322.0,1031.0,1741.0,1900.0,1158.0,1593.0
22.0,7.0,92.0,20.0,112.0,46.0,27.0,9.0
1898.0,1943.0,2080.0,1810.0,1936.0,3624.0,1927.0,2302.0
851.0,737.0,998.0,709.0,1218.0,1345.0,694.0,871.0
1282.0,1105.0,1799.0,1223.0,1531.0,1947.0,1269.0,1582.0
168.0,227.0,436.0,85.0,111.0,67.0,93.0,110.0
16.0,7.0,15.0,11.0,5.0,6.0,35.0,44.0
2912.0,2688.0,3198.0,2016.0,2835.0,3610.0,3031.0,3431.0
784.0,647.0,951.0,463.0,1059.0,1203.0,839.0,601.0
166.0,185.0,246.0,111.0,251.0,239.0,171.0,168.0
84.0,73.0,93.0,30.0,131.0,131.0,56.0,41.0
1287.0,1422.0,1346.0,1012.0,1477.0,2303.0,1100.0,1145.0
19.0,29.0,66.0,34.0,54.0,169.0,16.0,36.0
199.0,268.0,325.0,1451.0,165.0,2952.0,300.0,3134.0
785.0,505.0,787.0,445.0,692.0,905.0,556.0,518.0
317.0,521.0,481.0,344.0,396.0,766.0,375.0,641.0
657.0,605.0,616.0,457.0,590.0,908.0,521.0,732.0
696.0,591.0,695.0,472.0,866.0,1001.0,648.0,607.0
84.0,90.0,128.0,76.0,115.0,104.0,130.0,122.0
799.0,1957.0,2344.0,1349.0,1053.0,2331.0,1162.0,1770.0
2785.0,5789.0,4225.0,5288.0,4320.0,11829.0,3093.0,6545.0
1262.0,896.0,1114.0,707.0,1162.0,1403.0,1117.0,1016.0
0.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0
1358.0,1238.0,1199.0,772.0,1452.0,1760.0,1254.0,1039.0
846.0,785.0,1089.0,649.0,1109.0,1502.0,837.0,874.0
376.0,347.0,338.0,197.0,309.0,391.0,259.0,288.0
223.0,184.0,287.0,99.0,193.0,118.0,165.0,129.0
23.0,7.0,8.0,2.0,19.0,8.0,15.0,5.0
2619.0,1953.0,3291.0,1470.0,3184.0,2744.0,2386.0,2369.0
104.0,87.0,84.0,43.0,54.0,84.0,52.0,98.0
35.0,12.0,21.0,7.0,15.0,26.0,6.0,7.0
1566.0,1239.0,1794.0,1009.0,1797.0,1907.0,1310.0,1459.0
356.0,349.0,424.0,321.0,416.0,526.0,317.0,341.0
1213.0,1161.0,1519.0,874.0,1738.0,1900.0,1034.0,1147.0
537.0,644.0,608.0,537.0,609.0,878.0,505.0,657.0
753.0,788.0,852.0,418.0,681.0,893.0,573.0,697.0
50.0,46.0,53.0,27.0,64.0,57.0,47.0,45.0
1970.0,1693.0,3247.0,1387.0,3326.0,3898.0,1887.0,1789.0
2418.0,1818.0,2621.0,1255.0,2519.0,3144.0,2153.0,2125.0
988.0,635.0,933.0,501.0,1195.0,1463.0,772.0,640.0
1439.0,1282.0,1824.0,1031.0,1486.0,1904.0,1434.0,1415.0
107.0,252.0,136.0,72.0,74.0,98.0,88.0,93.0
45.0,26.0,42.0,13.0,72.0,36.0,73.0,14.0
9.0,5.0,8.0,2.0,7.0,12.0,5.0,6.0
102.0,85.0,127.0,62.0,98.0,135.0,103.0,70.0
762.0,618.0,850.0,405.0,923.0,929.0,746.0,577.0
266.0,210.0,247.0,146.0,240.0,311.0,193.0,219.0
932.0,904.0,956.0,619.0,1078.0,1620.0,794.0,789.0
39.0,23.0,23.0,19.0,23.0,27.0,37.0,31.0
134.0,59.0,149.0,39.0,149.0,59.0,130.0,57.0
148.0,250.0,96.0,179.0,84.0,195.0,88.0,253.0
595.0,586.0,619.0,533.0,692.0,1109.0,513.0,607.0
1090.0,763.0,1397.0,633.0,1292.0,1354.0,845.0,732.0
200.0,139.0,184.0,85.0,214.0,157.0,158.0,141.0
318.0,279.0,265.0,150.0,206.0,348.0,234.0,251.0
168.0,75.0,194.0,130.0,360.0,276.0,181.0,124.0
1089.0,1235.0,1383.0,1015.0,1399.0,1889.0,1018.0,1181.0
204.0,149.0,170.0,100.0,206.0,247.0,167.0,162.0
653.0,595.0,687.0,406.0,949.0,999.0,767.0,675.0
1066.0,869.0,1078.0,571.0,1192.0,1354.0,863.0,819.0
14.0,9.0,16.0,9.0,18.0,37.0,16.0,12.0
293.0,291.0,241.0,130.0,198.0,311.0,217.0,153.0
1855.0,1617.0,1781.0,997.0,1514.0,1766.0,1230.0,1374.0
37.0,77.0,65.0,23.0,48.0,59.0,43.0,31.0
648.0,468.0,634.0,533.0,591.0,859.0,509.0,583.0
902.0,2186.0,1233.0,1784.0,1082.0,2582.0,926.0,2931.0
740.0,706.0,1167.0,823.0,887.0,1196.0,881.0,1296.0
2.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0
651.0,694.0,793.0,549.0,817.0,783.0,550.0,653.0
1129.0,1189.0,1062.0,740.0,1008.0,1869.0,794.0,1199.0
208.0,195.0,166.0,134.0,217.0,239.0,157.0,151.0
547.0,529.0,462.0,358.0,552.0,780.0,462.0,513.0
1128.0,783.0,1265.0,549.0,868.0,948.0,1167.0,818.0
741.0,572.0,1064.0,587.0,790.0,973.0,518.0,538.0
206.0,333.0,251.0,287.0,281.0,438.0,278.0,440.0
1099.0,1092.0,1107.0,577.0,989.0,1645.0,896.0,934.0
0.0,4.0,3.0,0.0,1.0,5.0,2.0,0.0
512.0,411.0,462.0,256.0,539.0,560.0,427.0,335.0
720.0,767.0,731.0,435.0,572.0,847.0,465.0,509.0
446.0,360.0,555.0,262.0,406.0,533.0,443.0,362.0
84.0,237.0,267.0,429.0,111.0,625.0,113.0,305.0
147.0,99.0,123.0,116.0,60.0,66.0,108.0,186.0
1814.0,2274.0,2289.0,1623.0,2364.0,4391.0,2008.0,2045.0
921.0,975.0,808.0,651.0,1108.0,1287.0,770.0,930.0
789.0,5636.0,1296.0,4088.0,864.0,3819.0,773.0,5916.0
2312.0,2028.0,2531.0,1201.0,3024.0,2712.0,1713.0,2038.0
292.0,276.0,440.0,198.0,347.0,344.0,246.0,382.0
1600.0,1496.0,1941.0,893.0,2213.0,2456.0,1444.0,1163.0
4442.0,2632.0,2691.0,1125.0,3132.0,2981.0,1673.0,1550.0
29.0,31.0,68.0,41.0,23.0,54.0,56.0,30.0
247.0,299.0,326.0,177.0,379.0,552.0,254.0,265.0
1621.0,1786.0,1645.0,1029.0,2235.0,2910.0,1373.0,1378.0
348.0,320.0,313.0,194.0,344.0,455.0,276.0,283.0
358.0,192.0,382.0,158.0,462.0,404.0,285.0,226.0
2081.0,1674.0,2298.0,1200.0,2218.0,2654.0,1861.0,1893.0
85.0,110.0,73.0,43.0,83.0,166.0,67.0,82.0
104.0,104.0,99.0,72.0,92.0,169.0,117.0,113.0
539.0,342.0,835.0,109.0,708.0,559.0,587.0,167.0
327.0,346.0,227.0,136.0,300.0,509.0,356.0,413.0
1228.0,1151.0,1522.0,855.0,1311.0,1236.0,1160.0,1418.0
1225.0,1215.0,1406.0,744.0,1495.0,2140.0,1085.0,1151.0
49.0,38.0,47.0,37.0,34.0,35.0,30.0,38.0
229.0,187.0,216.0,107.0,296.0,274.0,210.0,139.0
2329.0,1965.0,2534.0,1550.0,2906.0,3369.0,1974.0,2146.0
8.0,6.0,9.0,8.0,12.0,9.0,12.0,11.0
6.0,4.0,13.0,4.0,38.0,16.0,24.0,7.0
1415.0,1587.0,1219.0,766.0,1248.0,1246.0,972.0,1635.0
611.0,612.0,550.0,353.0,578.0,896.0,497.0,634.0
3380.0,3037.0,4432.0,2945.0,3875.0,5265.0,3790.0,3528.0
2216.0,2196.0,2610.0,1773.0,3105.0,3819.0,2106.0,2213.0
156.0,153.0,238.0,130.0,239.0,196.0,165.0,189.0
718.0,481.0,893.0,369.0,882.0,883.0,696.0,691.0
2576.0,1715.0,2710.0,1198.0,2566.0,2977.0,1903.0,1594.0
470.0,356.0,338.0,214.0,472.0,512.0,307.0,238.0
1955.0,1840.0,2009.0,1063.0,2004.0,2596.0,1247.0,1423.0
1702.0,1012.0,1663.0,579.0,1402.0,1159.0,1572.0,1021.0
549.0,846.0,652.0,730.0,699.0,1664.0,402.0,914.0
250.0,353.0,267.0,256.0,278.0,444.0,203.0,378.0
236.0,281.0,265.0,162.0,266.0,336.0,222.0,239.0
405.0,325.0,393.0,208.0,466.0,468.0,267.0,294.0
9.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0
536.0,516.0,715.0,438.0,831.0,863.0,523.0,655.0
18.0,56.0,10.0,3.0,95.0,184.0,12.0,31.0
2445.0,2658.0,2590.0,1965.0,2435.0,3017.0,2429.0,3360.0
1302.0,530.0,1483.0,416.0,1261.0,761.0,1095.0,435.0
962.0,747.0,1255.0,501.0,854.0,1449.0,1154.0,1135.0
212.0,262.0,170.0,97.0,238.0,276.0,167.0,195.0
260.0,212.0,329.0,150.0,418.0,471.0,251.0,241.0
1413.0,1233.0,1585.0,720.0,1702.0,1453.0,1191.0,1193.0
690.0,655.0,718.0,370.0,781.0,823.0,651.0,595.0
2605.0,4042.0,2595.0,2774.0,2931.0,5810.0,2154.0,4173.0
855.0,765.0,1010.0,489.0,1169.0,1560.0,767.0,762.0
495.0,436.0,516.0,302.0,492.0,556.0,423.0,476.0
29.0,1.0,150.0,24.0,1191.0,912.0,45.0,69.0
21.0,10.0,15.0,5.0,10.0,14.0,10.0,4.0
10.0,3.0,18.0,6.0,6.0,12.0,16.0,6.0
1.0,3.0,3.0,1.0,14.0,7.0,2.0,7.0
452.0,341.0,464.0,231.0,429.0,444.0,324.0,320.0
1746.0,1622.0,1886.0,1186.0,1780.0,1984.0,1423.0,1582.0
1836.0,1762.0,1976.0,1019.0,2213.0,2338.0,1544.0,1783.0
307.0,227.0,326.0,254.0,342.0,382.0,303.0,313.0
730.0,559.0,899.0,491.0,975.0,1079.0,708.0,575.0
44.0,36.0,57.0,25.0,50.0,68.0,48.0,34.0
416.0,443.0,418.0,373.0,865.0,1117.0,356.0,439.0
861.0,288.0,841.0,208.0,764.0,257.0,821.0,466.0
462.0,447.0,602.0,337.0,716.0,779.0,507.0,456.0
1938.0,1794.0,2280.0,1683.0,2232.0,2841.0,1908.0,2080.0
383.0,343.0,446.0,288.0,383.0,466.0,251.0,310.0
214.0,205.0,246.0,167.0,257.0,307.0,197.0,238.0
1872.0,990.0,1325.0,406.0,1816.0,733.0,1094.0,560.0
52.0,85.0,70.0,25.0,43.0,55.0,63.0,51.0
22.0,14.0,43.0,6.0,34.0,55.0,22.0,25.0
630.0,125.0,314.0,68.0,1198.0,316.0,375.0,66.0
1692.0,1576.0,2241.0,1316.0,2611.0,2990.0,1813.0,1938.0
938.0,847.0,1361.0,1071.0,532.0,532.0,799.0,1170.0
451.0,299.0,630.0,308.0,621.0,607.0,406.0,487.0
2927.0,2023.0,3024.0,1608.0,3073.0,2531.0,2969.0,2518.0
441.0,333.0,494.0,179.0,573.0,445.0,431.0,291.0
42092.0,56397.0,165118.0,153370.0,63863.0,298438.0,84869.0,150639.0
499.0,570.0,531.0,298.0,604.0,933.0,378.0,449.0
89.0,89.0,92.0,32.0,59.0,100.0,60.0,50.0
551.0,640.0,661.0,395.0,642.0,919.0,759.0,813.0
859.0,970.0,953.0,861.0,961.0,1293.0,792.0,1382.0
9233.0,8124.0,11484.0,8184.0,11433.0,16774.0,8561.0,16834.0
126.0,90.0,233.0,53.0,238.0,192.0,123.0,76.0
687.0,429.0,1027.0,480.0,1110.0,843.0,1039.0,911.0
2108.0,1369.0,2048.0,887.0,2111.0,2019.0,2000.0,1283.0
2.0,4.0,11.0,2.0,5.0,2.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0
602.0,609.0,662.0,350.0,742.0,832.0,568.0,554.0
1036.0,849.0,1169.0,811.0,1328.0,2408.0,1440.0,1931.0
387.0,209.0,274.0,98.0,215.0,169.0,298.0,218.0
859.0,623.0,1068.0,415.0,932.0,786.0,779.0,492.0
10.0,6.0,12.0,6.0,7.0,2.0,3.0,7.0
163.0,133.0,180.0,87.0,173.0,190.0,121.0,157.0
500.0,600.0,600.0,490.0,771.0,849.0,456.0,579.0
1934.0,1700.0,2206.0,1279.0,2102.0,2375.0,1541.0,1734.0
893.0,1100.0,806.0,655.0,855.0,1427.0,705.0,867.0
8.0,6.0,17.0,9.0,15.0,24.0,12.0,7.0
427.0,410.0,516.0,386.0,486.0,492.0,368.0,551.0
1980.0,1725.0,2406.0,1415.0,2540.0,2710.0,1975.0,1810.0
198.0,181.0,317.0,184.0,264.0,248.0,360.0,251.0
154.0,222.0,294.0,182.0,329.0,515.0,288.0,313.0
193.0,230.0,308.0,223.0,385.0,264.0,429.0,549.0
428.0,330.0,471.0,224.0,606.0,656.0,412.0,329.0
1180.0,889.0,1880.0,1242.0,1335.0,2258.0,1348.0,1809.0
284.0,265.0,454.0,277.0,351.0,359.0,277.0,303.0
404.0,386.0,513.0,272.0,367.0,524.0,314.0,497.0
306.0,224.0,379.0,196.0,338.0,337.0,287.0,248.0
24.0,7.0,9.0,25.0,8.0,13.0,10.0,24.0
235.0,226.0,275.0,161.0,301.0,389.0,237.0,236.0
301.0,269.0,306.0,153.0,402.0,360.0,295.0,228.0
159.0,84.0,131.0,39.0,177.0,92.0,114.0,55.0
899.0,638.0,878.0,422.0,1025.0,1073.0,804.0,534.0
997.0,664.0,810.0,402.0,1827.0,1164.0,737.0,646.0
1350.0,985.0,1650.0,932.0,2088.0,2054.0,1488.0,1597.0
832.0,794.0,1019.0,649.0,1262.0,1147.0,817.0,710.0
8.0,10.0,23.0,7.0,27.0,48.0,11.0,13.0
2670.0,2697.0,2861.0,1998.0,2222.0,3793.0,2230.0,2856.0
4691.0,4031.0,14613.0,15804.0,10638.0,22057.0,17475.0,23736.0
1556.0,1178.0,1361.0,778.0,1479.0,1852.0,1091.0,903.0
432.0,346.0,418.0,397.0,502.0,729.0,424.0,533.0
235.0,184.0,227.0,106.0,235.0,304.0,136.0,237.0
1033.0,819.0,1917.0,757.0,2256.0,1805.0,1077.0,1045.0
1085.0,876.0,1167.0,705.0,1086.0,1590.0,918.0,953.0
995.0,544.0,933.0,451.0,886.0,1568.0,772.0,572.0
701.0,503.0,862.0,453.0,1041.0,803.0,762.0,559.0
161.0,137.0,204.0,70.0,114.0,117.0,129.0,104.0
2507.0,2307.0,3098.0,2341.0,3155.0,4453.0,2311.0,3085.0
5768.0,5127.0,6497.0,3535.0,6556.0,6491.0,5091.0,5011.0
535.0,484.0,670.0,373.0,683.0,762.0,542.0,579.0
802.0,318.0,703.0,142.0,667.0,712.0,322.0,245.0
