entrezid,0,1,2,3,4,5,6,7
54207,2.0,1.0,3.0,0.0,4.0,6.0,5.0,4.0
63874,2152.0,1661.0,2696.0,1245.0,2863.0,2366.0,1991.0,1980.0
23351,1789.0,1506.0,1797.0,1132.0,1923.0,2621.0,1551.0,1973.0
2287,759.0,750.0,699.0,458.0,847.0,1044.0,541.0,564.0
56948,401.0,348.0,565.0,264.0,537.0,777.0,434.0,483.0
55147,969.0,837.0,1304.0,593.0,1240.0,1318.0,1036.0,792.0
10419,756.0,705.0,999.0,562.0,1027.0,1121.0,606.0,691.0
1690,4.0,3.0,4.0,2.0,2.0,9.0,7.0,13.0
11154,81.0,97.0,135.0,67.0,100.0,128.0,81.0,107.0
5427,33.0,11.0,28.0,15.0,24.0,24.0,22.0,22.0
79609,87.0,66.0,62.0,54.0,77.0,119.0,76.0,47.0
6655,767.0,885.0,935.0,852.0,919.0,1231.0,666.0,1260.0
8814,186.0,170.0,324.0,182.0,195.0,465.0,221.0,199.0
51199,1565.0,1335.0,1916.0,940.0,2260.0,2542.0,1420.0,1453.0
5836,1130.0,986.0,1191.0,670.0,1325.0,1838.0,959.0,1123.0
114088,142.0,109.0,40.0,24.0,30.0,25.0,53.0,34.0
5706,895.0,725.0,1017.0,605.0,980.0,1047.0,744.0,675.0
64841,738.0,862.0,907.0,644.0,825.0,1275.0,751.0,857.0
80821,1046.0,1007.0,1403.0,582.0,1373.0,1189.0,1149.0,874.0
1033,53.0,59.0,60.0,42.0,51.0,89.0,53.0,51.0
10175,1814.0,1928.0,2648.0,1961.0,2390.0,3744.0,1656.0,2315.0
10668,196.0,152.0,218.0,142.0,230.0,315.0,129.0,210.0
51382,857.0,948.0,1021.0,732.0,1024.0,1279.0,707.0,837.0
55195,2.0,1.0,6.0,2.0,6.0,7.0,5.0,1.0
26499,5.0,4.0,8.0,2.0,6.0,11.0,6.0,6.0
5283,171.0,194.0,179.0,130.0,236.0,236.0,180.0,184.0
5684,930.0,938.0,964.0,607.0,1073.0,1254.0,679.0,677.0
10490,2164.0,1849.0,2878.0,1511.0,2554.0,3049.0,2051.0,2147.0
26520,261.0,212.0,360.0,199.0,415.0,333.0,221.0,211.0
2954,220.0,157.0,273.0,122.0,259.0,243.0,224.0,176.0
9786,296.0,273.0,461.0,202.0,399.0,430.0,408.0,266.0
283578,403.0,357.0,356.0,317.0,424.0,626.0,329.0,389.0
161394,16.0,13.0,25.0,16.0,24.0,22.0,12.0,9.0
10598,713.0,758.0,1463.0,887.0,1511.0,1816.0,998.0,1091.0
23002,886.0,393.0,1655.0,387.0,982.0,777.0,950.0,434.0
145501,0.0,1.0,5.0,0.0,7.0,4.0,1.0,2.0
9517,880.0,760.0,1000.0,555.0,979.0,1425.0,787.0,853.0
79890,729.0,596.0,952.0,332.0,684.0,740.0,620.0,496.0
5641,803.0,1087.0,1237.0,911.0,1137.0,1595.0,891.0,1392.0
8846,128.0,129.0,138.0,150.0,191.0,261.0,120.0,163.0
22938,1086.0,1021.0,1217.0,800.0,1391.0,1739.0,1059.0,1045.0
3705,190.0,332.0,333.0,158.0,324.0,547.0,294.0,406.0
51635,783.0,768.0,966.0,651.0,847.0,1243.0,687.0,723.0
5494,1164.0,1130.0,1413.0,1133.0,1366.0,1663.0,1141.0,1314.0
51804,428.0,366.0,777.0,293.0,832.0,731.0,768.0,602.0
57452,742.0,334.0,825.0,264.0,957.0,561.0,511.0,328.0
51676,20.0,44.0,14.0,5.0,18.0,111.0,23.0,14.0
145508,47.0,54.0,63.0,80.0,104.0,56.0,49.0,69.0
2079,1054.0,983.0,1431.0,719.0,1333.0,1448.0,910.0,743.0
3091,5166.0,7081.0,8012.0,4873.0,8715.0,17069.0,4396.0,6073.0
9766,633.0,925.0,918.0,799.0,714.0,1125.0,556.0,1106.0
6430,4719.0,4176.0,6544.0,3632.0,6142.0,6782.0,4434.0,4699.0
1983,4215.0,3799.0,5083.0,2546.0,5011.0,5828.0,5594.0,4386.0
6547,0.0,1.0,0.0,0.0,12.0,26.0,0.0,0.0
23405,1511.0,1502.0,1758.0,918.0,1776.0,2302.0,1437.0,1727.0
79038,1425.0,1123.0,1596.0,888.0,1172.0,1281.0,1455.0,1322.0
4522,837.0,961.0,1010.0,971.0,1185.0,1573.0,943.0,1137.0
8115,2.0,3.0,2.0,0.0,4.0,0.0,0.0,2.0
79882,1294.0,1073.0,1364.0,827.0,1576.0,1748.0,1109.0,1069.0
9894,389.0,367.0,341.0,196.0,362.0,501.0,338.0,370.0
22990,2108.0,1691.0,2897.0,1323.0,3208.0,3525.0,2897.0,2369.0
623,348.0,126.0,301.0,35.0,407.0,159.0,330.0,49.0
51527,518.0,437.0,463.0,311.0,485.0,526.0,321.0,295.0
7443,78.0,82.0,102.0,50.0,94.0,123.0,65.0,76.0
5700,1049.0,914.0,1323.0,788.0,1238.0,1374.0,945.0,1004.0
89932,182.0,158.0,261.0,357.0,155.0,396.0,188.0,441.0
9252,279.0,41.0,286.0,68.0,381.0,82.0,257.0,109.0
55671,1351.0,1086.0,1148.0,680.0,1374.0,1330.0,1029.0,865.0
60686,164.0,94.0,214.0,113.0,248.0,188.0,181.0,127.0
5693,1902.0,1641.0,1942.0,1141.0,1875.0,2301.0,1452.0,1415.0
7528,2628.0,2071.0,2482.0,1575.0,3002.0,3336.0,2309.0,2098.0
22985,5307.0,3458.0,5679.0,2361.0,6404.0,5141.0,4417.0,3277.0
57820,566.0,500.0,629.0,378.0,575.0,581.0,458.0,556.0
9321,1452.0,981.0,1881.0,980.0,1827.0,2346.0,1280.0,1292.0
328,2175.0,1853.0,2144.0,919.0,2013.0,1767.0,1588.0,1377.0
8106,2120.0,1970.0,2258.0,1240.0,2453.0,2456.0,1879.0,1720.0
10278,437.0,240.0,292.0,130.0,310.0,229.0,320.0,224.0
394,1845.0,1485.0,1827.0,1248.0,2309.0,2974.0,1737.0,1768.0
51550,415.0,389.0,592.0,294.0,575.0,701.0,397.0,342.0
10202,13.0,70.0,20.0,3.0,5.0,12.0,8.0,8.0
6729,848.0,779.0,1009.0,699.0,1137.0,1381.0,828.0,893.0
57680,1924.0,1327.0,2166.0,1227.0,1952.0,2635.0,1452.0,1349.0
5106,343.0,242.0,597.0,208.0,412.0,549.0,337.0,357.0
9692,431.0,446.0,404.0,396.0,549.0,719.0,332.0,337.0
80344,1105.0,1019.0,1109.0,818.0,1141.0,1440.0,916.0,1075.0
5687,1040.0,1113.0,1177.0,763.0,1157.0,1435.0,859.0,878.0
4792,428.0,874.0,435.0,430.0,550.0,743.0,331.0,749.0
51016,65.0,60.0,120.0,56.0,111.0,199.0,90.0,64.0
5721,807.0,679.0,921.0,354.0,874.0,710.0,616.0,486.0
84312,200.0,230.0,173.0,154.0,252.0,323.0,143.0,254.0
9985,45.0,54.0,49.0,16.0,38.0,41.0,31.0,27.0
10548,1349.0,1141.0,1408.0,923.0,1330.0,2183.0,1163.0,1030.0
10484,4440.0,3023.0,4325.0,2432.0,3884.0,6176.0,4043.0,3747.0
51292,1112.0,1122.0,1297.0,826.0,1297.0,1406.0,801.0,1065.0
5411,1709.0,1542.0,1999.0,1120.0,2241.0,2499.0,1536.0,1667.0
5875,310.0,269.0,382.0,194.0,362.0,390.0,254.0,256.0
4776,4771.0,3914.0,4435.0,1688.0,5511.0,4592.0,3792.0,2616.0
5360,8712.0,6094.0,8724.0,4319.0,9171.0,9109.0,5235.0,4098.0
63935,627.0,527.0,598.0,323.0,591.0,717.0,467.0,526.0
2937,737.0,529.0,870.0,341.0,787.0,836.0,504.0,438.0
30813,6.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0
26133,2485.0,2123.0,2564.0,1561.0,2826.0,3185.0,1947.0,2148.0
5834,2244.0,3171.0,2828.0,2727.0,2981.0,4698.0,2301.0,3808.0
26090,1151.0,1292.0,1306.0,1014.0,1422.0,1620.0,922.0,1431.0
10544,274.0,277.0,346.0,161.0,353.0,257.0,257.0,183.0
9837,32.0,27.0,60.0,36.0,28.0,52.0,41.0,27.0
22981,612.0,352.0,634.0,205.0,580.0,439.0,416.0,430.0
958,82.0,117.0,103.0,118.0,30.0,79.0,95.0,153.0
55245,817.0,649.0,879.0,548.0,872.0,878.0,649.0,590.0
23613,638.0,512.0,682.0,441.0,774.0,626.0,456.0,394.0
10110,10.0,6.0,25.0,8.0,20.0,8.0,26.0,2.0
51098,812.0,682.0,899.0,526.0,959.0,1000.0,776.0,717.0
4605,3.0,9.0,12.0,7.0,10.0,4.0,6.0,3.0
3172,1.0,5.0,5.0,5.0,7.0,3.0,3.0,2.0
57446,810.0,491.0,1363.0,591.0,1144.0,841.0,1030.0,774.0
84174,0.0,3.0,6.0,3.0,2.0,9.0,3.0,3.0
55969,569.0,755.0,645.0,554.0,557.0,937.0,478.0,623.0
4773,7.0,3.0,6.0,2.0,3.0,1.0,6.0,3.0
140730,17.0,31.0,43.0,5.0,23.0,9.0,11.0,19.0
80336,472.0,448.0,401.0,173.0,472.0,416.0,272.0,268.0
6789,938.0,685.0,834.0,504.0,1135.0,1185.0,799.0,763.0
57167,33.0,20.0,46.0,6.0,12.0,11.0,13.0,5.0
23394,1806.0,1295.0,2123.0,977.0,2264.0,2144.0,1716.0,1343.0
5203,354.0,287.0,405.0,296.0,569.0,489.0,375.0,396.0
55816,484.0,289.0,371.0,126.0,314.0,218.0,605.0,235.0
1477,654.0,521.0,663.0,310.0,704.0,1036.0,642.0,523.0
8480,471.0,412.0,495.0,288.0,642.0,595.0,385.0,477.0
7165,3573.0,3809.0,4337.0,2778.0,3748.0,5859.0,2873.0,4136.0
80331,1880.0,1797.0,2148.0,1412.0,2013.0,3055.0,1728.0,1871.0
51497,893.0,896.0,940.0,479.0,969.0,1098.0,825.0,804.0
1522,1812.0,1885.0,2528.0,1568.0,2829.0,3871.0,1971.0,2130.0
24148,2028.0,1886.0,2185.0,1256.0,2296.0,2911.0,1602.0,1870.0
81027,2.0,5.0,3.0,2.0,21.0,28.0,2.0,0.0
51012,532.0,529.0,771.0,483.0,894.0,998.0,627.0,548.0
26164,404.0,400.0,456.0,262.0,527.0,602.0,341.0,336.0
5688,1657.0,1867.0,1643.0,1055.0,1648.0,2555.0,1264.0,1600.0
28231,9.0,5.0,10.0,4.0,26.0,7.0,17.0,8.0
55257,396.0,408.0,360.0,255.0,402.0,547.0,354.0,428.0
10732,376.0,409.0,571.0,361.0,524.0,714.0,426.0,446.0
11083,1604.0,1199.0,1922.0,1007.0,1849.0,2255.0,1333.0,1464.0
54994,846.0,616.0,876.0,628.0,685.0,953.0,745.0,784.0
63910,88.0,93.0,82.0,39.0,56.0,62.0,84.0,61.0
55738,1818.0,1450.0,1722.0,935.0,1959.0,2436.0,1315.0,1370.0
1917,25.0,18.0,41.0,17.0,5.0,5.0,26.0,31.0
5753,6.0,5.0,13.0,6.0,9.0,14.0,7.0,4.0
26205,384.0,305.0,357.0,206.0,373.0,447.0,308.0,326.0
54976,609.0,456.0,538.0,423.0,454.0,626.0,462.0,581.0
25876,7.0,8.0,11.0,5.0,2.0,6.0,2.0,2.0
994,3459.0,2195.0,2932.0,1248.0,4262.0,1914.0,2844.0,2141.0
140862,37.0,81.0,56.0,58.0,14.0,19.0,44.0,73.0
11237,2310.0,1837.0,2108.0,1800.0,3091.0,5744.0,1834.0,3028.0
10139,427.0,300.0,607.0,259.0,459.0,487.0,437.0,329.0
79133,109.0,119.0,174.0,79.0,141.0,197.0,131.0,120.0
57761,427.0,219.0,415.0,84.0,297.0,193.0,487.0,230.0
9770,2350.0,1159.0,3555.0,727.0,1006.0,654.0,2511.0,1355.0
1457,1916.0,1593.0,2204.0,1079.0,2624.0,2777.0,1603.0,1555.0
113278,3.0,4.0,3.0,5.0,2.0,6.0,2.0,3.0
51378,2.0,6.0,7.0,2.0,9.0,13.0,3.0,3.0
8760,1469.0,1796.0,2055.0,1842.0,1834.0,3414.0,1788.0,3041.0
81502,2488.0,2361.0,3037.0,1816.0,3006.0,3962.0,2410.0,2363.0
9751,332.0,278.0,352.0,139.0,384.0,380.0,247.0,221.0
10326,34.0,14.0,54.0,11.0,5.0,10.0,20.0,24.0
10483,472.0,486.0,672.0,320.0,616.0,758.0,438.0,375.0
55612,97.0,40.0,58.0,24.0,74.0,68.0,29.0,66.0
5332,517.0,461.0,629.0,490.0,641.0,1849.0,311.0,435.0
10398,9957.0,12316.0,21113.0,15851.0,17473.0,34614.0,11182.0,15601.0
9777,2011.0,1636.0,2510.0,1359.0,2328.0,2864.0,1776.0,1817.0
140711,8.0,70.0,5.0,96.0,10.0,73.0,2.0,127.0
51340,607.0,676.0,846.0,563.0,693.0,1083.0,625.0,711.0
23509,2328.0,1781.0,2923.0,1542.0,2350.0,3008.0,2171.0,2227.0
25939,1785.0,19253.0,2285.0,22245.0,1803.0,19191.0,1932.0,35584.0
9371,2228.0,2052.0,2556.0,1755.0,2666.0,3398.0,2020.0,2396.0
140699,75.0,33.0,91.0,33.0,98.0,67.0,37.0,71.0
10528,1089.0,1189.0,1078.0,695.0,1385.0,1921.0,808.0,933.0
63905,913.0,913.0,1111.0,782.0,1243.0,1683.0,815.0,1009.0
3420,850.0,799.0,916.0,549.0,838.0,1022.0,619.0,749.0
22919,1751.0,1883.0,1847.0,1303.0,1865.0,2924.0,1479.0,1657.0
182,1498.0,1012.0,1910.0,578.0,1496.0,1290.0,1477.0,1020.0
51654,283.0,276.0,265.0,194.0,272.0,325.0,187.0,223.0
6640,358.0,314.0,520.0,317.0,376.0,644.0,385.0,527.0
9675,413.0,308.0,424.0,221.0,451.0,538.0,351.0,306.0
1869,35.0,53.0,46.0,26.0,35.0,30.0,34.0,49.0
58490,624.0,553.0,688.0,403.0,769.0,861.0,472.0,556.0
11264,370.0,210.0,447.0,144.0,347.0,312.0,333.0,245.0
128866,2044.0,1957.0,2545.0,1673.0,2434.0,3204.0,2250.0,2243.0
671,14.0,7.0,14.0,12.0,21.0,13.0,12.0,11.0
1471,3513.0,4128.0,4141.0,3191.0,3833.0,5458.0,3651.0,4833.0
79913,92.0,79.0,97.0,51.0,113.0,139.0,67.0,67.0
191,1668.0,1592.0,1375.0,886.0,1456.0,1783.0,1042.0,1107.0
81610,27.0,109.0,102.0,82.0,283.0,913.0,22.0,39.0
57119,8.0,3.0,16.0,4.0,15.0,15.0,17.0,15.0
60625,285.0,340.0,346.0,249.0,418.0,609.0,252.0,275.0
116092,419.0,316.0,474.0,220.0,404.0,385.0,299.0,250.0
84557,340.0,461.0,433.0,389.0,446.0,776.0,399.0,627.0
128869,264.0,209.0,293.0,197.0,302.0,312.0,229.0,186.0
7125,25.0,12.0,46.0,9.0,19.0,15.0,28.0,21.0
10005,432.0,375.0,501.0,242.0,459.0,496.0,403.0,374.0
57136,2383.0,2551.0,2771.0,2044.0,2885.0,3978.0,1925.0,2411.0
56853,6.0,8.0,12.0,2.0,9.0,1.0,3.0,3.0
9658,1298.0,896.0,1083.0,603.0,1058.0,1291.0,815.0,1042.0
28316,5.0,1.0,5.0,0.0,2.0,5.0,1.0,0.0
22850,476.0,434.0,539.0,338.0,783.0,687.0,386.0,456.0
79863,219.0,230.0,292.0,139.0,284.0,354.0,243.0,187.0
9097,1270.0,1166.0,1512.0,1017.0,1570.0,2084.0,1054.0,1216.0
9218,2235.0,2463.0,2513.0,2178.0,2787.0,3650.0,1991.0,2964.0
64863,190.0,232.0,224.0,216.0,145.0,184.0,124.0,196.0
9663,1524.0,1004.0,1321.0,693.0,1810.0,2189.0,1351.0,1238.0
23347,1876.0,1512.0,1986.0,1036.0,2155.0,2440.0,1972.0,1850.0
8736,63.0,87.0,55.0,43.0,148.0,236.0,127.0,195.0
10627,3252.0,4599.0,5048.0,5190.0,4502.0,11968.0,3523.0,6182.0
79959,111.0,85.0,97.0,58.0,188.0,129.0,81.0,89.0
29906,17.0,11.0,4.0,36.0,3.0,5.0,17.0,17.0
55125,656.0,610.0,803.0,448.0,766.0,874.0,683.0,731.0
8731,1215.0,890.0,1340.0,748.0,1379.0,1754.0,1118.0,1028.0
4092,232.0,228.0,246.0,198.0,256.0,395.0,243.0,291.0
9388,23.0,15.0,23.0,14.0,29.0,23.0,26.0,17.0
284217,148.0,149.0,177.0,114.0,138.0,169.0,222.0,197.0
54941,17.0,10.0,32.0,21.0,17.0,29.0,20.0,45.0
23253,1468.0,1494.0,1579.0,866.0,1532.0,2039.0,1372.0,1708.0
11201,679.0,583.0,650.0,465.0,599.0,739.0,601.0,677.0
57534,1397.0,1398.0,1725.0,1018.0,1922.0,2409.0,1706.0,1822.0
5932,378.0,409.0,559.0,318.0,556.0,766.0,389.0,449.0
8780,1084.0,1318.0,1559.0,1249.0,1321.0,2000.0,1139.0,1820.0
1478,184.0,197.0,230.0,116.0,226.0,332.0,186.0,152.0
286436,9.0,6.0,13.0,2.0,13.0,4.0,14.0,13.0
25878,5186.0,2001.0,12267.0,2504.0,6762.0,2947.0,5377.0,2580.0
340547,9.0,2.0,10.0,2.0,9.0,9.0,2.0,3.0
5716,830.0,490.0,734.0,372.0,819.0,739.0,656.0,463.0
115201,272.0,192.0,284.0,148.0,220.0,208.0,158.0,157.0
412,1398.0,1815.0,1622.0,998.0,3145.0,4757.0,2604.0,2939.0
6907,698.0,522.0,773.0,425.0,771.0,1054.0,860.0,758.0
10857,3402.0,2859.0,4730.0,2276.0,5028.0,5242.0,3273.0,2922.0
5422,287.0,226.0,297.0,115.0,223.0,297.0,214.0,242.0
4281,3194.0,1742.0,4002.0,1268.0,4194.0,4654.0,2420.0,1916.0
79576,409.0,354.0,469.0,286.0,481.0,519.0,358.0,360.0
55916,276.0,235.0,251.0,136.0,269.0,277.0,204.0,190.0
23439,6.0,4.0,6.0,1.0,3.0,3.0,4.0,4.0
79868,380.0,464.0,443.0,373.0,546.0,767.0,354.0,409.0
5634,599.0,497.0,535.0,363.0,483.0,799.0,355.0,541.0
56180,833.0,856.0,987.0,852.0,877.0,1447.0,963.0,1367.0
9949,371.0,335.0,263.0,161.0,355.0,346.0,201.0,242.0
91851,90.0,188.0,235.0,266.0,115.0,185.0,99.0,309.0
64743,1294.0,1260.0,1290.0,936.0,1068.0,1492.0,1079.0,1278.0
6839,67.0,49.0,89.0,39.0,58.0,85.0,44.0,54.0
8406,2877.0,5970.0,2734.0,2927.0,3850.0,7335.0,3248.0,6505.0
2742,5.0,2.0,10.0,2.0,9.0,11.0,4.0,0.0
331,955.0,887.0,1028.0,557.0,1061.0,1074.0,907.0,1132.0
10735,2095.0,1922.0,2350.0,1466.0,2459.0,2776.0,1908.0,2423.0
286410,1087.0,1396.0,1345.0,1264.0,1341.0,2296.0,1116.0,1492.0
4168,1.0,8.0,4.0,9.0,4.0,24.0,2.0,5.0
215,456.0,561.0,637.0,297.0,461.0,531.0,373.0,478.0
28952,264.0,233.0,264.0,164.0,276.0,318.0,200.0,207.0
778,0.0,0.0,9.0,5.0,0.0,3.0,0.0,4.0
6855,26.0,36.0,23.0,22.0,28.0,26.0,31.0,21.0
5355,728.0,1119.0,1083.0,818.0,865.0,1482.0,922.0,1154.0
5358,6041.0,5309.0,9832.0,6769.0,6411.0,11161.0,6388.0,6951.0
8260,645.0,689.0,662.0,349.0,763.0,956.0,604.0,614.0
5973,10.0,13.0,38.0,29.0,15.0,29.0,22.0,30.0
2000,662.0,500.0,570.0,282.0,537.0,597.0,603.0,531.0
6594,3030.0,2449.0,3285.0,1877.0,3734.0,4186.0,2873.0,2715.0
55613,15.0,6.0,8.0,3.0,8.0,9.0,8.0,4.0
140462,9.0,14.0,8.0,3.0,3.0,2.0,5.0,2.0
340554,88.0,69.0,117.0,57.0,114.0,128.0,97.0,60.0
5931,1974.0,1968.0,2152.0,1390.0,2017.0,2509.0,1779.0,1993.0
3750,201.0,137.0,198.0,138.0,178.0,149.0,180.0,214.0
9016,123.0,116.0,134.0,82.0,146.0,174.0,107.0,130.0
2332,709.0,582.0,891.0,453.0,910.0,933.0,642.0,639.0
11040,60.0,49.0,68.0,60.0,48.0,56.0,31.0,51.0
10389,52.0,38.0,74.0,39.0,66.0,44.0,59.0,40.0
7355,326.0,320.0,379.0,277.0,359.0,612.0,279.0,381.0
10084,529.0,476.0,514.0,270.0,542.0,523.0,433.0,385.0
27344,28.0,18.0,1.0,0.0,0.0,7.0,2.0,0.0
2010,807.0,955.0,969.0,645.0,972.0,1361.0,802.0,874.0
6901,368.0,384.0,283.0,234.0,312.0,469.0,313.0,363.0
282808,3.0,3.0,5.0,3.0,1.0,12.0,2.0,4.0
5230,7415.0,6746.0,9231.0,5256.0,6840.0,21011.0,5269.0,6062.0
84061,2253.0,1493.0,2979.0,1677.0,2711.0,3592.0,2465.0,2051.0
6611,1510.0,1438.0,1403.0,741.0,1465.0,1438.0,943.0,947.0
5251,581.0,381.0,147.0,61.0,267.0,176.0,136.0,85.0
8266,632.0,596.0,610.0,464.0,636.0,780.0,477.0,591.0
83692,3328.0,2685.0,3975.0,2343.0,3595.0,4278.0,2781.0,3156.0
8411,2862.0,2751.0,3690.0,1463.0,3639.0,3129.0,3051.0,2897.0
6102,399.0,458.0,410.0,361.0,372.0,588.0,324.0,545.0
9767,297.0,141.0,282.0,115.0,467.0,250.0,205.0,163.0
5127,1684.0,1505.0,1962.0,1115.0,1831.0,2334.0,1370.0,1485.0
8237,1612.0,1261.0,1894.0,926.0,1793.0,1783.0,1452.0,1319.0
9468,2.0,7.0,7.0,1.0,5.0,6.0,2.0,2.0
27336,1569.0,1234.0,1677.0,912.0,1695.0,1604.0,1377.0,1155.0
7076,15013.0,8585.0,19104.0,11274.0,22733.0,23877.0,18644.0,12890.0
56062,2.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0
2564,160.0,68.0,234.0,42.0,306.0,346.0,191.0,170.0
27328,2.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0
2245,563.0,440.0,592.0,281.0,772.0,633.0,574.0,490.0
5303,197.0,182.0,319.0,156.0,336.0,363.0,214.0,183.0
64840,202.0,203.0,235.0,166.0,190.0,240.0,193.0,187.0
10916,3666.0,2342.0,4131.0,1553.0,4473.0,4370.0,2879.0,2517.0
5935,2776.0,2828.0,4151.0,2966.0,2938.0,5778.0,3224.0,3797.0
11279,96.0,64.0,154.0,99.0,96.0,68.0,76.0,177.0
27286,564.0,650.0,1066.0,593.0,1397.0,1602.0,915.0,1008.0
94121,200.0,259.0,247.0,288.0,498.0,532.0,379.0,536.0
158866,32.0,11.0,23.0,5.0,36.0,29.0,17.0,11.0
2491,55.0,49.0,69.0,32.0,55.0,69.0,44.0,33.0
1821,108.0,52.0,159.0,42.0,215.0,114.0,153.0,87.0
54457,14.0,21.0,15.0,4.0,12.0,7.0,14.0,8.0
51260,371.0,286.0,411.0,212.0,507.0,432.0,361.0,315.0
2717,298.0,262.0,317.0,185.0,360.0,381.0,263.0,259.0
51566,3596.0,2487.0,3562.0,1716.0,3455.0,3394.0,3330.0,2527.0
56271,326.0,241.0,336.0,187.0,400.0,398.0,320.0,266.0
80183,491.0,219.0,419.0,191.0,144.0,106.0,599.0,336.0
259232,54.0,70.0,195.0,134.0,92.0,215.0,53.0,122.0
2259,309.0,499.0,316.0,186.0,343.0,359.0,111.0,421.0
3356,16.0,11.0,9.0,2.0,42.0,11.0,24.0,6.0
54602,564.0,500.0,740.0,356.0,783.0,869.0,470.0,585.0
10673,82.0,46.0,124.0,21.0,79.0,54.0,75.0,33.0
22862,2705.0,2089.0,2607.0,1300.0,3139.0,3485.0,2026.0,1875.0
81602,125.0,217.0,234.0,137.0,208.0,259.0,211.0,179.0
81617,515.0,509.0,646.0,544.0,519.0,931.0,460.0,750.0
688,22.0,73.0,79.0,337.0,46.0,269.0,45.0,406.0
8428,1247.0,1272.0,1322.0,1031.0,1741.0,1900.0,1158.0,1593.0
54,22.0,7.0,92.0,20.0,112.0,46.0,27.0,9.0
5611,1898.0,1943.0,2080.0,1810.0,1936.0,3624.0,1927.0,2302.0
55757,851.0,737.0,998.0,709.0,1218.0,1345.0,694.0,871.0
8874,1282.0,1105.0,1799.0,1223.0,1531.0,1947.0,1269.0,1582.0
2254,168.0,227.0,436.0,85.0,111.0,67.0,93.0,110.0
6445,16.0,7.0,15.0,11.0,5.0,6.0,35.0,44.0
143,2912.0,2688.0,3198.0,2016.0,2835.0,3610.0,3031.0,3431.0
55578,784.0,647.0,951.0,463.0,1059.0,1203.0,839.0,601.0
10240,166.0,185.0,246.0,111.0,251.0,239.0,171.0,168.0
10166,84.0,73.0,93.0,30.0,131.0,131.0,56.0,41.0
3839,1287.0,1422.0,1346.0,1012.0,1477.0,2303.0,1100.0,1145.0
2321,19.0,29.0,66.0,34.0,54.0,169.0,16.0,36.0
28984,199.0,268.0,325.0,1451.0,165.0,2952.0,300.0,3134.0
23078,785.0,505.0,787.0,445.0,692.0,905.0,556.0,518.0
160851,317.0,521.0,481.0,344.0,396.0,766.0,375.0,641.0
84056,657.0,605.0,616.0,457.0,590.0,908.0,521.0,732.0
26512,696.0,591.0,695.0,472.0,866.0,1001.0,648.0,607.0
79758,84.0,90.0,128.0,76.0,115.0,104.0,130.0,122.0
84935,799.0,1957.0,2344.0,1349.0,1053.0,2331.0,1162.0,1770.0
8848,2785.0,5789.0,4225.0,5288.0,4320.0,11829.0,3093.0,6545.0
1203,1262.0,896.0,1114.0,707.0,1162.0,1403.0,1117.0,1016.0
10232,0.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0
23295,1358.0,1238.0,1199.0,772.0,1452.0,1760.0,1254.0,1039.0
23361,846.0,785.0,1089.0,649.0,1109.0,1502.0,837.0,874.0
8717,376.0,347.0,338.0,197.0,309.0,391.0,259.0,288.0
3299,223.0,184.0,287.0,99.0,193.0,118.0,165.0,129.0
11151,23.0,7.0,8.0,2.0,19.0,8.0,15.0,5.0
5595,2619.0,1953.0,3291.0,1470.0,3184.0,2744.0,2386.0,2369.0
79153,104.0,87.0,84.0,43.0,54.0,84.0,52.0,98.0
79767,35.0,12.0,21.0,7.0,15.0,26.0,6.0,7.0
5257,1566.0,1239.0,1794.0,1009.0,1797.0,1907.0,1310.0,1459.0
57149,356.0,349.0,424.0,321.0,416.0,526.0,317.0,341.0
10204,1213.0,1161.0,1519.0,874.0,1738.0,1900.0,1034.0,1147.0
9688,537.0,644.0,608.0,537.0,609.0,878.0,505.0,657.0
80152,753.0,788.0,852.0,418.0,681.0,893.0,573.0,697.0
55815,50.0,46.0,53.0,27.0,64.0,57.0,47.0,45.0
10725,1970.0,1693.0,3247.0,1387.0,3326.0,3898.0,1887.0,1789.0
83752,2418.0,1818.0,2621.0,1255.0,2519.0,3144.0,2153.0,2125.0
9683,988.0,635.0,933.0,501.0,1195.0,1463.0,772.0,640.0
23568,1439.0,1282.0,1824.0,1031.0,1486.0,1904.0,1434.0,1415.0
51090,107.0,252.0,136.0,72.0,74.0,98.0,88.0,93.0
23090,45.0,26.0,42.0,13.0,72.0,36.0,73.0,14.0
6367,9.0,5.0,8.0,2.0,7.0,12.0,5.0,6.0
1723,102.0,85.0,127.0,62.0,98.0,135.0,103.0,70.0
10664,762.0,618.0,850.0,405.0,923.0,929.0,746.0,577.0
65057,266.0,210.0,247.0,146.0,240.0,311.0,193.0,219.0
5432,932.0,904.0,956.0,619.0,1078.0,1620.0,794.0,789.0
50855,39.0,23.0,23.0,19.0,23.0,27.0,37.0,31.0
55565,134.0,59.0,149.0,39.0,149.0,59.0,130.0,57.0
4324,148.0,250.0,96.0,179.0,84.0,195.0,88.0,253.0
79650,595.0,586.0,619.0,533.0,692.0,1109.0,513.0,607.0
80777,1090.0,763.0,1397.0,633.0,1292.0,1354.0,845.0,732.0
29070,200.0,139.0,184.0,85.0,214.0,157.0,158.0,141.0
4832,318.0,279.0,265.0,150.0,206.0,348.0,234.0,251.0
